img_id	text	cluster	predicted_label	coarse_label
e40cef237674c3065f57a8ab810d4361	大檐草帽空顶帽子女草编珍珠出游防晒遮阳海边可折叠沙滩帽韩版潮	4	韩国_帽子_头饰	饰品
f1bc267f78422e5b60a86f25cfe6a7d7	儿童帽子男童女童可爱小兔子造型保暖护耳帽2021冬装新款	10	女童_童装_男童	服装
86aa09ee3b0a962d67c0053f1c54942e	女童牛仔裤2019新款春装中大童破洞休闲裤洋气韩版长裤儿童裤子潮	10	女童_童装_男童	服装
76342ad0f07b2b076fcb4ddca72629ac	大码男装肥佬商务休闲衬衫长袖胖子个性印花衬衣加肥加大潮	5	裤子_牛仔裤_直筒	服装
34efd78e9516dfc68d98340ca60682d4	男上衣新款连帽防风衣运动休闲夹克外套DV3312	0	外套_上衣_长袖	服装
df69d6d6acca5b15ad8b3d7e61a19a1b	/18K金 海水南洋白珠珍珠吊坠正品真钻镶嵌气质扇贝款	12	耳环_项链_耳钉	饰品
6784beadbc5bd31bb80ff64294ff1269	春秋季家居服套装天鹅绒圆领卡通宽松长袖棉质睡衣女可外穿	0	外套_上衣_长袖	服装
e9e55a0383e9e9d2066e06c7df329f86	男士短袖t恤夏季新款圆领宽松衣服青年韩版潮牌纯色大码情侣体恤	6	上衣_外套_长袖	服装
6da9774ba8d68799c10b5b4f77585989	新款韩版男式宽松休闲裤时尚百搭潮流青秋小脚长裤	5	裤子_牛仔裤_直筒	服装
368f3ba1df52f02d0605233ae56f029a	美睫装饰挂画 美容院嫁接睫毛墙面装饰相框宣传广告画照片墙实木	13	摆件_装饰_卡通	家居
8e6d45b81bf4edbfe2b09de84481d671	手链女明星同款925银日韩绳结微镶锆石天然珍珠手环首饰INS	12	耳环_项链_耳钉	饰品
8d98378e525e4ba641c68d6da4209671	Ba&amp;sh 军绿色纯棉拼接加绒秋冬女士连帽外套	0	外套_上衣_长袖	服装
c9e84f9c3d418d572c5dba7a6f300aa2	mmbbt 绿色条纹polo衫女长袖宽松韩版学生百搭港风ins翻领t恤上衣	6	上衣_外套_长袖	服装
250945c0ebb4c4802b78f27ba64abad2	jeans男装新品青年男针织衫V领开衫学生外套潮171630282	6	上衣_外套_长袖	服装
fb9614f00142a7f56f1d9484dd981630	原创夏季亚麻男士短袖透气t恤圆领打底衫中国风宽松大码上衣男薄	6	上衣_外套_长袖	服装
8730746bc615e2b08693c1f59392f9bb	地中海风格装饰画沙发上的背景画简约大气壁画北欧组合挂画蓝色系	1	北欧_餐厅_中式	家居
90b293c4dcb93c30661f27cbdb0cd673	奶奶秋装毛衣开衫老人衣服女奶奶装外套70岁老人家春秋薄款针织衫	0	外套_上衣_长袖	服装
b258a4d63e6d38cf9d6b8e21f11e0835	中年女夏装妈妈春装2020新款两件套装洋气	10	女童_童装_男童	服装
2d50fa67dca9ef4bf1d72395546a8192	福禄寿手链多圈多层 天然水晶饰品女三圈发晶佛珠手串5mm	12	耳环_项链_耳钉	饰品
d09a3a079ae848c61f1e00b5a0b30808	日本採購正版卡通米奇米妮情侶款 iPhoneXSMAX全包半包手機殼	15	手机_硅胶_保护套	数码
9fe92bb5086eec9e8a8bcfc04342a3c1	kitty童装女童夏装薄款无袖T恤宝宝外穿内衣背心小儿童衣服	10	女童_童装_男童	服装
6cb20c6e9ebee945fc3e4c46bdb88a11	休闲刺绣上衣显瘦百搭短款高腰长袖chic外套女秋季新款夹克棒球服	6	上衣_外套_长袖	服装
9111b0c45d51cb39a188c40bddcbdd8d	定制2018春季新款平底乐福鞋真皮搭扣女单鞋	7	女鞋_单鞋_真皮	鞋类
3d614d5d3068e03d670c6dc5a3424aa6	专柜2020新款男鞋ins风百搭小白鞋透气鞋韩版男士运动鞋休闲皮鞋	7	女鞋_单鞋_真皮	鞋类
de3d5eda63b1fcf832ba4a996afe45c0	无袖蕾丝背心女夏装2021年新款圆领洋气修身黑色百搭上衣	6	上衣_外套_长袖	服装
575577cc2ed5ed54292e56483253814f	 Reno手机壳r17/r15水滴钻a7x防摔pro毛绒r11splus潮r11壳	15	手机_硅胶_保护套	数码
dea02f2bc4e135de27791fa1a4cba342	美国正品abercrombie fitch男AF17修身重水洗长袖牛津纺衬衫	2	女装_印花_外套	服装
582a7428e59388aa82050484978ed35c	丝巾女士秋冬季超大保暖大披肩百变裹巾春披肩围巾两用	0	外套_上衣_长袖	服装
f846824f47b30695835914c7df046e29	国现正品代购 20ss基础款Logo纯棉纯白T恤宽松廓形短袖	2	女装_印花_外套	服装
29b0df5c148859283176a4ec9a4f7186	2021新款夏款大码女裤胖妹妹mm牛仔裤黑色显瘦直筒高腰弹力学生潮	5	裤子_牛仔裤_直筒	服装
a45c9ee86afb82bf86c0f003515cbdf5	春夏一脚蹬帆布鞋开车鞋平跟月子鞋子女生鞋玛丽鞋渔夫鞋懒人女鞋	7	女鞋_单鞋_真皮	鞋类
95370fd935b657e9ca81254c99cd849e	清仓 高品质醋酸印花半身裙20显瘦高腰微包臀H型中长裙子	3	连衣裙_裙子_女装	服装
4805b0f85dd9f69f39f88863d874a4a7	网红设计感小众中长款衬衫女时尚韩版撞色拼接波点菱格气质上衣潮	6	上衣_外套_长袖	服装
ef35e599492f27911c0801175994f49d	除头螨克星抗真菌治去大块严重头皮屑的药神器去屑止痒洗发水正品	8	补水_精华_毛孔	美妆
23f41ffc24df725dedfcdb52f2e59584	秋冬新款欧美黑白千鸟格140cm大方巾男女百搭仿羊绒围巾加大披肩	0	外套_上衣_长袖	服装
603a6c8f9eb9a0bb96d294ce4e51eda0	官方旗舰店2018秋装新款外套男士后背大印花棒球服夹克休闲潮	6	上衣_外套_长袖	服装
0fec083e4ec7f1904b2214bf5f5c2644	执伞 颜色的店原创设计女装秋冬新款重工手推绣羊毛呢斗篷定制	2	女装_印花_外套	服装
b9305a9bb731b62eb1c6b9db713c4142	甘味日和 vintage复古风刺绣金色单肩斜挎包和风名族风信封包	11	单肩_真皮_背包	包袋
b5910185443d7be4e7a5c0b54ebedfe1	韩国T恤女2020夏新款宽松纯棉针织印花水钻路背欧洲站上衣时尚潮	6	上衣_外套_长袖	服装
5f0c826a0809f08f6f1c034a867a3ef7	欧美风性感豹纹床单被套四件套纯棉全棉长绒棉60支床上用品网红款	0	外套_上衣_长袖	服装
d6353857259c71052ed6abc944bb1682	我的世界系列 21139冥界之争MINECRAFT积木玩具	13	摆件_装饰_卡通	家居
80ebb7902a9a4874cea70e1b1a06bc22	再生纤维面料帅气皇冠刺绣秋冬加厚保暖打底衫男 半高领长袖T恤	0	外套_上衣_长袖	服装
7cc5dd92bc076e354b7a709f4837d939	秋季套装女2020年新款长袖连帽卫衣小个子潮牌时尚运动休闲两件套	6	上衣_外套_长袖	服装
abc8216b8e6027d5f4a75270d2469a9c	芦荟巨补水保湿洁面乳洗面奶100g深层清洁毛孔去污垢	8	补水_精华_毛孔	美妆
13ca27cf504b6ac7d8b3b316443ac492	2020春秋装新款真丝长款女大码宽松阔太太气质贵夫人桑蚕丝连衣裙	3	连衣裙_裙子_女装	服装
df3461c001cba536bf34bb089f3d687a	高保湿润唇膏深层补水滋润修护干裂口红打底无色天然薄荷	8	补水_精华_毛孔	美妆
93bc90886fdd8889b0557342cbe97df7	花漾迷魅娇润口红3.8g持久保湿滋润唇膏女士唇彩复古	8	补水_精华_毛孔	美妆
9d051066640fa0e71a4da4a75dcccf99	新品现代简约轻奢灰色马毛间隙拼接靠垫抱枕别墅样板房方枕	1	北欧_餐厅_中式	家居
898b348cc349322bb5e25f9f241011c2	2021秋季新款卡其色10cm羊猄皮尖头浅口高跟鞋女透明圆柱粗跟单鞋	7	女鞋_单鞋_真皮	鞋类
604accd60ffe93d3d487828b0e4cbfea	/woc信封包SLP迷你Monogram女包鱼子酱现货链条邮差包	11	单肩_真皮_背包	包袋
cd9e04f3ab23c1e68ac0eeaf089f82f3	 男子跑步系列弹力运动长裤943643-010	5	裤子_牛仔裤_直筒	服装
2c7ba1a66a4d4d6fcaa356ad4a252d71	男婴儿宝宝夏装两件套装新款短袖T恤短裤CA200218895	10	女童_童装_男童	服装
6868b3bc485cb79a4e8f9e890f5217eb	印花高领羊毛混纺针织衫毛衣FWNT185109	0	外套_上衣_长袖	服装
ef13465ec5f9131e9c0a009eedfd48b8	2019秋季新款男士针织衫韩版修身纯棉刺绣V领长袖开衫休闲薄外套	6	上衣_外套_长袖	服装
2f9c486a54defd7d15482fcbda97080e	桑蚕丝外搭防晒衣2019夏季新款不规则真丝开衫蕾丝绣花短款小披肩	0	外套_上衣_长袖	服装
ec4a7d9e0b1141b9e96f88f899cb8911	澳洲 --开运星水晶耳环耳饰ER2671	12	耳环_项链_耳钉	饰品
c17329aec8e17c7ef278463be758b420	2016短袖连衣裙W36806黑白宽条纹显瘦裙子标价1080	3	连衣裙_裙子_女装	服装
426c42378742c41cc6751db2c0968127	商场同款2019夏季娃娃领波点印花收腰荷叶边连衣裙6C39205110	3	连衣裙_裙子_女装	服装
0c96636bec5a4244a9443604845e5d78	孔雀牡丹图锻铜工艺紫铜浮雕铜版画客厅卧室餐厅玄关实木框装饰画	1	北欧_餐厅_中式	家居
0d2b431671d000b64d578883f1596b7b	小清新单鞋2021春款中跟淑女风鞋子百搭配裙子的粗跟鞋女高跟春季	7	女鞋_单鞋_真皮	鞋类
198fe9e930be53476c2b45330ef46a65	【清仓】二小月 新款小个子显瘦a型开叉高腰中长款牛仔裙半身裙	3	连衣裙_裙子_女装	服装
d377ad9bda9dd68783db58a9be98aeda	日本SKII SK2神仙水护肤精华露75ml爽肤水青春露提亮肤色	8	补水_精华_毛孔	美妆
e09a4968d4cdae1bdc61abdafa3be336	欧美风复古做旧超短低腰性感口袋外露牛仔短裤毛边破洞热裤潮	5	裤子_牛仔裤_直筒	服装
aebf28d5e28f575f1aeea9e081cb2050	不过膝长靴女2020秋冬新款英伦风骑士靴高筒系带马丁靴长筒靴	7	女鞋_单鞋_真皮	鞋类
67668fc42d12035f7e306c7b5f545d08	快鱼2019男秋季上新毛衣薄款韩风字母圆领潮流针织罗纹上衣	0	外套_上衣_长袖	服装
afc0e83663cb7a6a75c70e22ee365ece	马丁靴女秋季短靴英伦风2020网红ins新款百搭帅气厚底黑色机车潮	7	女鞋_单鞋_真皮	鞋类
06f9bfd51e4508fd1240be33c0289b5c	中国蓝纹绣针片正品 线条手工PCD刀片纹眉绣眉针蓝皮1418	4	韩国_帽子_头饰	饰品
251b042f931d81e658a2d6a9c244f92b	2021夏季新款鞋子女英伦风黑色百搭小皮鞋厚底大头jk鞋女鞋	7	女鞋_单鞋_真皮	鞋类
11b6d801a226fbf5a90e1e48d63986a3	印花连衣裙女春款装2021新款收腰显瘦中长款短袖a字裙子3753	3	连衣裙_裙子_女装	服装
def36d89c0312ae48ca0fe25d7a434da	秀雨轩茗茶 2016年越陈越香普洱茶357g茶饼熟普	9	零食_普洱茶_特产	食品
15b20ace7bbc3867ace4b849d1ced84e	欧美潮牌 PALACE3D三角火焰LOGO经典BF风男女纯棉宽松短袖t恤潮	2	女装_印花_外套	服装
90f3d0766a80c19ae6c7d181ed6dac65	2021春夏爆款松糕鞋休闲运动鞋子女ins潮网红街拍显瘦韩版小白鞋	7	女鞋_单鞋_真皮	鞋类
d7257a2e2746cc85b59ea07876d22555	永久下架Vero Moda2020秋季拼接牛仔纱裙吊带连衣裙女	3	连衣裙_裙子_女装	服装
7d905e142eaf811f8c49f923c0391f10	女鞋跑步2021春季新款休闲透气网面运动鞋子超轻学生百搭潮流	7	女鞋_单鞋_真皮	鞋类
05933e14e10c80d421927592316bdcac	普洱茶雕工艺品立体摆件 家居客厅博古架茶叶象云南旅游纪念送礼	14	陶瓷_茶杯_茶壶	器皿
944009c5ef726a5defc67c1cf3af4713	小孩女装新款潮夏连衣裙童2020小姑娘裙子纯棉无袖裙背心中大童	10	女童_童装_男童	服装
0656f848c4b1a97aba9f02c9525e518e	童装儿童毛衣男童针织衫宝宝小童拼色冬装2020新款潮时尚	10	女童_童装_男童	服装
84e48a9a52f6dc155da4546deb47b07e	欧洲站松糕鞋女厚底2020春季新款百搭系带增高休闲鞋水钻街拍板鞋	7	女鞋_单鞋_真皮	鞋类
df0e71636fbe3d03ea84a336208bc1a1	卡通小熊童装夏女童莫代尔打底裤儿童五分裤潮	10	女童_童装_男童	服装
7cfed3608d781b8016555e76bff6110c	【小熊维尼联名】亮丝v领毛衣女2020秋季新款套头上衣	2	女装_印花_外套	服装
52a919fd9253d759b53f0d1941bf2cec	北欧人物装饰画黑白美女抽象挂画艺术美容院壁画工作室墙画铝合金	1	北欧_餐厅_中式	家居
60f1e5027ff0e1d186eb05922c58da0c	连衣裙秋款女装2020新款两件套长袖针织百褶裙子中长款A字裙	3	连衣裙_裙子_女装	服装
98f84e52488e6a26c87e55b2318787de	 2020秋季新款女士休闲套头宽松卫衣1457_9753	6	上衣_外套_长袖	服装
f9e60f290ae48f392ba7c310e609753b	KM男装北欧快时尚韩版潮流撞色印花圆领套头衫舒适休闲打底男卫衣	6	上衣_外套_长袖	服装
391efbe890a8e168d50b126fa7d14980	2018秋装新款女童长袖T恤韩版休闲薄款卫衣儿童纯棉打底圆领上衣	6	上衣_外套_长袖	服装
12b7c6106e8b762e779d2dba61dcbf61	[3件1.5折]MECITY女装连帽休闲舒适宽松长袖卫衣上衣女	6	上衣_外套_长袖	服装
b7b6f3b6353f4712f1df33c0793db16c	新款潮复古全纯黑 强力背带夹女男士成人英伦配件吊带	11	单肩_真皮_背包	包袋
88df37dddb219b8bcf63b24b122b4cd9	H家外贸品牌包包2020新款荔枝纹铂金包女真皮手提包单肩包斜挎包	11	单肩_真皮_背包	包袋
e01ef12784620237f838a360ea4ee790	春天宝宝帽子遮阳鸭舌帽婴儿棒球帽男女童可爱小熊可调节潮	10	女童_童装_男童	服装
c56ef9a627eb1c190997b4aacdd248d4	欧美名媛气质鱼尾裙2021春夏新款女大码显瘦包臀裙蕾丝拼接中长裙	3	连衣裙_裙子_女装	服装
2fcd9d48665e8ee4295a1745fa1d0566	清仓原厂正品男女儿童前后羽绒运动修身羽绒裤长裤加厚保暖 特价	6	上衣_外套_长袖	服装
3b8110298e4bed65e418a593b83bcf0a	纳威北欧时尚黑色 胡桃木实木餐桌椅子无扶手皮餐椅DC023	1	北欧_餐厅_中式	家居
5a616fa331e44d70e478e0ff2b00dc45	挂饰小熊nova5/4适用mate30手机壳p20prop30软壳荣耀9X10潮	15	手机_硅胶_保护套	数码
71fba06842b583d55c57d7b2e3ead644	欧洲站2020早秋新款真皮拼色增高休闲运动鞋女轻便百搭跑步单鞋潮	7	女鞋_单鞋_真皮	鞋类
a1f37f174431b7b0a3269cd0232f508d	高品质商务 日本手工小脸纯钛近视眼镜框全框男女款精致小方框	4	韩国_帽子_头饰	饰品
fd0d84d82cf7325c52ead3ee1c129c5d	童装2020夏装新款女童牛仔裤中大童九分裤儿童休闲裤子	10	女童_童装_男童	服装
7015a27ce1469443bcedbb1a89450881	风衣一外套大童女孩8春季潮女童装10至11-12-13-14到15岁	10	女童_童装_男童	服装
35994daa4c65fb32c701892808788a8e	清仓小包包2020新款韩版时尚百搭斜挎包链条包手拿包女实用单肩包	11	单肩_真皮_背包	包袋
530f7857ffb869bf69e5e6d4cca31243	碧玉吊坠女颈饰和田玉金枝玉叶挂坠菠菜绿18K玫瑰金镶Z023	12	耳环_项链_耳钉	饰品
8ef8a2489ddd8ce8200a045872f81d6f	A字裙针织垂感显瘦半身裙秋冬高腰中长鱼尾包臀裙2019新款一步裙	3	连衣裙_裙子_女装	服装
47eaffb0e69a0f17ad5af185f42cabe7	旗舰店官网正品联名尔莱斯1970s高帮帆布鞋女2021年新款夏季	7	女鞋_单鞋_真皮	鞋类
6c0512779fd93abbb42e10665e5173ae	裤子男2020春季新款运动裤红色宽松男裤长裤FI4685	5	裤子_牛仔裤_直筒	服装
0923b49224ecf7aa9ffb89d9a9db132e	韩国东大门饰品1990爆款少女桃心花朵好运边夹发夹百搭儿童夹	4	韩国_帽子_头饰	饰品
7f21e438e06c29a6e07e331afbaef351	大码女装2020秋季新款胖妹妹红色针织打底衫+牛仔背带裙显瘦套装	3	连衣裙_裙子_女装	服装
b9f9f943426f03c526b5b003b33589e1	帆布鞋男低帮男鞋韩版透气情侣学生单鞋板鞋潮官方旗舰店官网	7	女鞋_单鞋_真皮	鞋类
96a2ea27208199cc1b498d2cd7685d28	D家 毛肉感强保暖轻盈泰迪熊大衣女短款外套D30809	2	女装_印花_外套	服装
8fc0427764af12bda1f017d9fcc1b87b	松紧腰牛仔五分短裤女夏季薄款毛边直筒港味宽松潮ins高腰显瘦5分	5	裤子_牛仔裤_直筒	服装
57ef872ed7333512c2fe30dbe29124f1	夏装新款真丝连衣裙女复古V领桑蚕丝中长款夏季女装裙	3	连衣裙_裙子_女装	服装
162e3d70dfba597126ed09f8bc641e67	女鞋2020时尚罗马风低跟圆头露趾一字带女凉鞋11517	7	女鞋_单鞋_真皮	鞋类
c67fa7e30f46e0411d6a61de99109a20	上新小包包女2021新款春夏款韩版单肩包斜挎包森系时尚女士百搭潮	11	单肩_真皮_背包	包袋
719027e3d450afe6745bebd458f86e90	抽绳束脚裤男潮牌韩版潮流百搭宽松网红休闲裤子秋季运动卫裤男生	5	裤子_牛仔裤_直筒	服装
80ffc09dd1b934ed20f4386c38f94a54	海鸥手表男士机械表陀飞轮腕表钢带镂空商务休闲正品517.12.8811	12	耳环_项链_耳钉	饰品
694b6bfedcc1a081409458ed467085b1	ulzzang手表男女学生ins原宿风运动休闲防水电子表初中机械男潮流	4	韩国_帽子_头饰	饰品
88a633c3e48fee725d702b6dda87c970	春秋新款时尚百搭翻盖小方包迷你单肩斜挎包女包17332282	11	单肩_真皮_背包	包袋
bf1b0eed0844726d4c66d5060f076a9a	全铜后现代轻奢客厅灯吊灯led简约大气餐厅卧室灯创意分子灯	1	北欧_餐厅_中式	家居
0a5e8fbd4cf3e649f3e35fa4332c8248	本命年红绳手链女韩版简约个性细款小猪猪年石榴石手绳转运珠礼物	12	耳环_项链_耳钉	饰品
45432318b9fe2ce63bcab644bf2b9c02	破洞牛仔裤女黑色高腰九分2020春秋新款韩版显瘦乞丐小脚铅笔长裤	5	裤子_牛仔裤_直筒	服装
190f1944b5c4055e5a30cd6f86b9f0b6	外贸男士休闲鞋懒人鞋头层牛皮运动板鞋一脚蹬乐福鞋真皮鞋男	7	女鞋_单鞋_真皮	鞋类
fbae519e556560b8dcaacf5f7046772b	秋季7七分短袖T恤春秋款男士上衣服韩版卫衣潮流夏季五分袖一套装	0	外套_上衣_长袖	服装
abcaa174c514e182f7f998fcb341701a	苗方御颜 生物肌底修护原液祛痘祛印搭配调理肌肤	8	补水_精华_毛孔	美妆
3d559164839bee641b8f0d0e55987fcb	网红牛仔裤女直筒宽松2020新款春季韩版学生百搭高腰九分小脚裤子	5	裤子_牛仔裤_直筒	服装
babbba7889a97e26b85a4dc9c3d301f9	女童秋装牛仔衬衫2021新款中大童洋气长袖衬衣女孩网红大翻领上衣	0	外套_上衣_长袖	服装
dd4e273b81b06834375ce2fc8b8cd76f	凉鞋女2020夏季新款百搭细跟交叉绑带仙女风搭配吊带连衣裙的鞋子	7	女鞋_单鞋_真皮	鞋类
daf39c0862e398bb7fdef4294a490e1e	银杯子999纯银内胆180ML女士款 雪花银办公室宝宝喝水杯足银杯子	14	陶瓷_茶杯_茶壶	器皿
e744a3e06470bd7f48b26b3a58879fb2	高腰牛仔裤女2021新款春秋韩版小脚泫雅显瘦包臀铅笔裤子靴裤	5	裤子_牛仔裤_直筒	服装
29e3fe7510185797a83b35fa87a1e9d1	极美娇颜凝时塑颜奇迹活能水补水保湿滋润紧致爽肤化妆水	8	补水_精华_毛孔	美妆
f36776a606c5d7d6b759210fc5ea6920	人手一件显瘦纸片人 纯棉条纹简约舒适百搭减龄长袖常青款打底衫	6	上衣_外套_长袖	服装
c1bfc8f68f20417666ab3bc049b5d0a6	2018韩版女装冬装新款刺绣宽松连帽加绒连衣裙JN7853埕	6	上衣_外套_长袖	服装
7b38aadbe185bbac2cbe6945acb103a2	2021夏季露趾一字带凉鞋女仙女风细跟百搭中空猫跟高跟鞋低跟3cm	7	女鞋_单鞋_真皮	鞋类
94c50c3f7a378a88b000e8d0c4bc377f	高档奢华欧式果盘创意客厅家用茶几摆件时尚分格盘多层水果盘套装	1	北欧_餐厅_中式	家居
6a1c25aea6e59c6a4b6c89e75d364ab5	抖音同款创意陶瓷拼盘年夜饭团圆大拼盘餐具组合海鲜大摆盘碗套装	14	陶瓷_茶杯_茶壶	器皿
2e5e9811d8e97182abc5baf12c506147	网红ins斜挎包男潮牌小背包百搭单肩包学生帆布包情侣时尚斜肩包	11	单肩_真皮_背包	包袋
199725d5d506d4c692adc0883af993a8	YINER音儿女装2020秋季新款时尚运动风侧条纹直筒休闲裤	5	裤子_牛仔裤_直筒	服装
ed129b883cd67e345d67c9bb124d16f4	湖北原矿绿松石圆珠套装散珠老型回纹珠弟子珠手串108配珠DIY配饰	12	耳环_项链_耳钉	饰品
aac9e191028de383fe89f560a7926a4a	轻奢桔梗法式小众连衣裙子女名媛气质春秋装2021年新款潮早春女装	3	连衣裙_裙子_女装	服装
2779d6cd9e19e987aa8cdb2bfb1b7aa3	狗粮11.4kg农场盛宴配方进口金毛比熊通用型	9	零食_普洱茶_特产	食品
3b6b6cf5c68bad81d3c1ce8f7ead3722	休闲运动套装女夏季2020新款大码妈妈短袖洋气减龄时尚宽松两件套	6	上衣_外套_长袖	服装
7f3bc6c04fe08df7c9c465f44def62f9	针织衫女2021韩国东大门夏季净色撞色边气质显瘦减龄学生上衣女装	6	上衣_外套_长袖	服装
a80bf1ae99e49379dfb5920385d60974	金小姐 ComfyCush经典轻量款AUT男女鞋帆布鞋VN0A3WMAVNE	2	女装_印花_外套	服装
d3f2e4217826c2599823b2a4036f34f0	原创炸薯条6/78X11promax安卓荣耀防摔手机壳	15	手机_硅胶_保护套	数码
29fb4ceeb9c5c89f0e7e5f445adef03b	2019秋冬新款白色麻花毛衣女宽松百搭韩版慵懒风套头加厚针织外穿	6	上衣_外套_长袖	服装
2d8522e8ccbe302208d5f0df83554767	韩国女神范百褶小心机吊带连衣裙秋冬设计感西装套装裙两件套气质	3	连衣裙_裙子_女装	服装
0197fbf61ef30d36a5f7db2f9b24cb8e	夏季新款小个子一字肩雪纺连体裤女韩版高腰洋气休闲连体阔腿裤子	5	裤子_牛仔裤_直筒	服装
ef25dcd8032aaa28b551073fae11f830	8分牛仔裤女宽松小脚哈伦裤夏薄款大码红色裤子休闲萝卜裤九分裤	5	裤子_牛仔裤_直筒	服装
10304f5a8f743de26e4e047b148c6968	装载机 养殖场专用铲车小型多功能1吨	14	陶瓷_茶杯_茶壶	器皿
de114f99389fed990f4034b5b4fac31d	日系原宿风 可爱胡萝卜少女单肩包撞色文艺软妹斜挎包萌物帆布包	11	单肩_真皮_背包	包袋
22e46591a6f904863029e36782800666	男子连帽舒适休闲运动夹克外套DU1135 11361138EB7606	6	上衣_外套_长袖	服装
32361d5f40e7a79c9d9c237c6805fa4f	中国风刺绣女装禅服茶服中长款A字裙2021年夏季丝棉连衣裙	3	连衣裙_裙子_女装	服装
f59030035705f4cf4f7042446a21f2c2	早秋新款chic外塔针织开衫长袖宽松毛衣薄外套中长款上衣	0	外套_上衣_长袖	服装
6b6f1239fa53b556604ac2e05c7927b3	中式装饰画花鸟花卉国画 竖版玄关过道挂画陈枚四季	1	北欧_餐厅_中式	家居
0ed24f8daf46fae8e9b7fe5d4360a23c	香港韩版ins潮牌刺绣翅膀卫衣男女情侣装宽松外套2020秋装薄款	6	上衣_外套_长袖	服装
face39bc8bd4fe5877fea654417cbcc8	【清仓】斜挎包女单肩包手提包包韩版潮简约百搭链条包小方包	11	单肩_真皮_背包	包袋
ef125a545faf9ad999d537eb136b47f8	/春秋新款浅色牛仔裤女宽松九分垮裤9892007C	5	裤子_牛仔裤_直筒	服装
9bd39d6a2da3598f8057d47379a17787	现货 德国眼线笔眉笔卷笔刀粗细孔一细两孔	4	韩国_帽子_头饰	饰品
b2e051e75e7b775751fb1f8fd94ddb2b	韩版2018春秋新款男童条纹卡通刺绣长袖衬衫中小儿童纯棉衬衣2923	6	上衣_外套_长袖	服装
1ae7c1bbd240ebf388fefa9819e66743	伊索寓言/新阅读 文心主编少儿儿童文学新华书店正版图书籍天地出版社	13	摆件_装饰_卡通	家居
66817cd079c423c05d99d9125ab2677a	 云南普洱茶生茶2018年勐库大雪山龙珠古树沱茶茶叶800g	9	零食_普洱茶_特产	食品
752e3faf26281fc115a068239a708eef	MAY DADA潮牌西装休闲运动短裤高街嘻哈五分裤宽松夏季女Homdoon	5	裤子_牛仔裤_直筒	服装
fcc5715cacc65bb762fda9dd4c86b78e	2020新款鹅绒保暖休闲优雅时尚长款羽绒服女B90141118	6	上衣_外套_长袖	服装
02ecb7d7aa561eea956f6310e3b2753a	小雨姐姐 黑白千鸟格闪闪宝石扣时髦2020新款女秋冬百搭夹克外套	3	连衣裙_裙子_女装	服装
6746bc16045acd5c8eb3703e948774ba	网红日式陶瓷餐具套装个性创意可爱碗盘碗筷家用饭碗单个盘子组合	14	陶瓷_茶杯_茶壶	器皿
f281a321df3258c188233196b27e45c0	连帽卫衣女中长款2019年夏季新款韩版宽松慵懒风百搭时尚短袖上衣	6	上衣_外套_长袖	服装
d8d5f2df167a10ebb5834cb38afd407c	韩国代购MARKGONZALES宽松连帽卫衣女印花小字母图案潮牌休闲新款	6	上衣_外套_长袖	服装
637e389e5dae52fbf77dd21d71fd5faa	欧式轻奢华样板房布艺软装饰品抱枕腰枕靠枕家居客厅卧室房间摆设	1	北欧_餐厅_中式	家居
64a40b79850b26f3cbe96fa91c6d3637	2020新款高跟短靴女粗跟秋冬尖头马丁靴松紧带拼接高跟鞋百搭裸靴	7	女鞋_单鞋_真皮	鞋类
ae887fe73f5a990f058158b9d93320c2	女装短袖T恤透气休闲上衣 361夏季运动吸湿排汗圆领印花t恤Y	0	外套_上衣_长袖	服装
bb300ffa91c2ed216ed91b114995029c	925纯银抖音同款旋转项链女潮网红ins创意简约韩国时尚气质锁骨链	12	耳环_项链_耳钉	饰品
11baa2006da55e6aaf22128d047b5887	卡米女鞋2020秋季新品交叉侧拉链小碎钻跟切尔西靴11933	7	女鞋_单鞋_真皮	鞋类
363a1adf8f24d0c1f8fb8111ee2e4d74	【特卖价66元】2019冬季新款显瘦复古人字纹九分裤直筒休闲裤女	5	裤子_牛仔裤_直筒	服装
b750a59c77f1c6661fcdc97bfa174fd5	/女士大号拉链单肩手提托特包皮质大容量TOTE送礼	11	单肩_真皮_背包	包袋
76740175a5006f8725f3c5a9c3820911	[闭店清仓不退换] 原创设计灯芯绒刺绣宽松男女外套	2	女装_印花_外套	服装
b51543e07c7dcc433dd0cb4046ee0ad3	小熊白衬衫12岁女大童13中学生14牛津纺纯棉设计感小众15长袖衬衣	0	外套_上衣_长袖	服装
092e6722410f9c9a7a6d00abbadb0e65	招财猫储蓄罐收银台摆件店铺开业礼品硬币存钱罐家用桌面创意礼物	13	摆件_装饰_卡通	家居
12b5f37eadda4f0283a96016088a5a3d	日系情侣秋冬季条纹睡衣薄绒弹力海岛绒男女家居服夫妻珊瑚绒简约	0	外套_上衣_长袖	服装
34e1ecfdb6f6256406939aa79d805c11	韩国东大门头箍女ins彩色光板宽边发箍简约气质网红压发成人发饰	4	韩国_帽子_头饰	饰品
329a9965440dd042677b678c1fe1b483	2019新款秋女鞋复古玛丽珍鞋女粗跟单鞋厚底圆头日系学院风小皮鞋	7	女鞋_单鞋_真皮	鞋类
cb1355ebb47b42aa9a1132adfbafcb97	Blue Dog红白条纹设计女童针织短袖连衣裙	2	女装_印花_外套	服装
